id,name_zh,name_en,lat,lon,open_date,close_date,open_dates_raw,close_dates_raw
Q11151118,海濱車站 (台灣),Haibin Station,25.123333333,121.831944444,1944-01-01,1989-01-01,1944-08-05;1967-08-25,1989-08-21
Q11151190,海科館車站,Haikeguan railway station,25.137638,121.80001,2014-01-01,,2014-01-09,
Q11151191,海端車站,Haiduan Station,23.1033,121.177,1924-01-01,,1924-09-01,
Q11151910,涡阳站,Guoyang Railway Station,33.490555555,116.235555555,,,,
Q11152081,涿州站,Zhuozhou Railway Station,39.48,115.97805556,1899-01-01,,1899-01-01,
Q11152096,涿鹿站,Zhuolu Railway Station,40.32873,115.179023,,,,
Q11152115,淄博站,Zibo Railway Station,36.786861111,118.050361111,1974-01-01,,1974-01-01,
Q11152153,淇县站,Qixian Railway Station,35.610303055,114.181611111,,,,
Q11152552,淦田站,Gantian Railway Station,27.503725,113.148156,,,,
Q11152618,淮北站,Huaibei Railway Station,33.96833333,116.7975,,,,
Q11152638,淮南站,Huainan Railway Station,32.630421,117.019551,,,,
Q11152641,淮南西站,Huainanxi Railway Station,32.622561,116.966311,,,,
Q11152664,淮安南站,Huai'annan Railway Station,33.592222222,119.088333333,,,,
Q11152679,淮安站,Huai'an Railway Station,33.650277777,119.027777777,,,,
Q11152753,淮滨站,Huaibin Railway Station,32.50333333,115.40666667,,,,
Q17066929,西小召站,Xixiaozhao Railway Station,40.861408,108.35383,,,,
Q17066932,西尼气站,Xiniqi Railway Station,50.391523,121.702135,,,,
Q17066985,西岭口站,Xilingkou Railway Station,48.8494617,121.4853995,,,,
Q17067018,西扯邑站,Xicheyi Railway Station,24.08735,103.13836,,,,
Q17067021,西斋站,Xizhai Railway Station,29.97833333,111.63,,,,
Q17067027,西昌北站,Xichang North Railway Station,27.961493,102.196811,,,,
Q17067028,西昌南站,Xichang South Railway Station,27.841353,102.212584,,,,
Q17067029,西昌站,Xichang Railway Station,27.880086,102.222954,,,,
Q17157749,大荔站,Dali railway station,34.8344696,109.922402,2014-01-01,,2014-07-01,
Q17163626,三江坝站,Sanjiangba Railway Station,32.238619,106.537747,,,,
Q17163627,下太和站,Xiataihe Railway Station,30.111271,106.051057,,,,
Q17163624,上柏站,Shangbai Railway Station,23.07488,113.02001,,,,
Q17163630,丽江东站,Lijiangdong Railway Station,26.8674361,100.2927136,,,,
Q17163629,东风站,Dongfeng Railway Station,40.9922,100.20026944,,,,
Q17163634,关角站,Guanjiao Railway Station,37.188009,98.934145,,,,
Q17163635,凌海站,Linhai Railway Station,41.17929,121.357104,,,,
Q17163638,石子山站,Shizishan Railway Station,29.85752,106.440845,,,,
Q17163636,北碚站,Beibei Railway Station,29.80228179,106.43190515,,,,
Q17163637,合川站,Hechuan Railway Station,29.961878,106.274973,,,,
Q17163642,遂宁南站,Suiningnan Railway Station,30.47944444,105.56888889,,,,
Q17163643,驻马哨站,Zhumashao Railway Station,23.62762303,103.32403719,,,,
Q17163640,蔡家站,Caijia Railway Station,43.406858167,124.660633664,,,,
Q17163641,三溪口站,Sanxikou Railway Station,29.73305556,106.4475,2006-01-01,,2006-01-01,
Q17163838,东安东站,Dong'andong Railway Station,26.38083333,111.33194444,2013-01-01,,2013-12-28,
Q17163874,临平站,Linping Railway Station,30.413437,120.291239,,,,
Q17277877,翠屏站,Cuiping Railway Station,28.75472222,104.59916667,,,,
Q7800227,天门南站,Tianmen South railway station,30.43068889,113.45025,,,,
Q7800237,天峻站,Tianjun railway station,37.191758,99.192358,,,,
Q7800243,天水南站,Tianshui South railway station,34.550354,105.852027,2017-01-01,,2017-07-09,
Q7800245,天堂围站,Tiantangwei railway station,22.740759,114.107385,,2009-01-01,,2009-01-01
Q7800254,天镇站,Tianzhen Railway Station,40.450729,114.06086,,,,
Q17062775,青杨站,Qingyang Railway Station,36.398315,116.917621,,,,
Q17062783,襄阳北站,Xiangyang North Railway Station,32.122544,112.156403,,,,
Q17062781,甜水站,Tianshui Railway Station,41.342837,121.864307,,,,
Q17062792,鼎湖站,Dinghu Railway Station,23.155365,112.547507,,,,
Q17062833,青石崖站,Qingshiya Railway Station,34.26318611,106.96083333,1958-01-01,,1958-01-01,
Q17062946,韩家岭站,Hanjialing Railway Station,39.981666944,113.228056111,,,,
Q17062944,西乡站,Xixiang Railway Station,32.9963,107.756602777,,,,
Q17063182,田坝站,Tianba Railway Station,26.49,104.38472222,,,,
Q17063210,首山站,Shoushan Railway Station,41.219323,123.066684,,,,
Q17063226,香坊站,Xiangfang Railway Station,45.719491,126.67318,,,,
Q17063436,田心铺站,Tianxinpu Railway Station,25.93611111,110.90277778,,,,
Q17063559,西哈站,Xiha Station,49.218946,119.971085,1901-01-01,,1901-01-01,
Q17063571,西哲里木站,Xizhelimu Railway Station,45.550435,120.596787,,,,
Q17063599,西善桥站,Xishanqiao Railway Station,31.96861111,118.71861111,,,,
Q17063621,西坑站,Xikeng Railway Station,26.05204,117.39531,1994-01-01,,1994-01-01,
Q17064805,西泉街站,Xiquanjie Railway Station,32.762994,117.274152,,,,
Q17064841,阳泉站,Yangquan Railway Station,37.856062,113.585911,,,,
Q17064853,西洋站,Xiyang Railway Station,25.821525,117.423978,1957-01-01,,1957-04-12,
Q17064867,西洱站,Xier Railway Station,24.37787,103.09517,,,,
Q17064891,珞璜站,Luohuang Railway Station,29.3325,106.430833333,,,,
Q17065021,瓦祖站,Wazu Railway Station,28.207801,102.551744,,,,
Q17065199,利辛西站,Lixinxi Railway Station,33.207301,116.12286,,,,
Q17065375,茂名东站,Maomingdong Railway Station,21.673719,111.006756,,,,
Q17065453,甸尾站,Dianwei Railway Station,25.1870296,101.7407658,,,,
Q17065467,甸心站,Dianxin Railway Station,25.316002,101.7191002,,,,
Q17065495,西芹站,Xiqin Railway Station,26.579869,118.118077,,,,
Q24836765,滦河站,Luanhe Railway Station,39.852873,118.666558,2013-01-01,,2013-12-01,
Q24836858,博鳌站,Bo'ao railway station,19.137862,110.482708,,,,
Q24836862,临高南站,Lingao South railway station,19.869263888,109.755461111,,,,
Q24836912,棋子湾站,Qiziwan railway station,19.338977777,108.804416666,,,,
Q24836916,乐东站,Ledong railway station,18.446797222,108.934722222,,,,
Q24836925,崖州站,Yazhou railway station,18.378691666,109.153222222,,,,
Q24836933,双流西站,Shuangliuxi Railway Station,30.545125,103.916977777,2014-01-01,,2014-12-20,
Q24837067,田东北站,Tiandong North railway station,23.6757238,107.1412891,,,,
Q24837071,南宁西站,Nanningxi Railway Station,22.890776,107.970905,,,,
Q24837075,隆安东站,Long'andong Railway Station,23.13818889,107.702175,,,,
Q24837175,青神站,Qingshen Railway Station,29.851369444,103.767483333,,,,
Q24837180,新津南站,Xinjinnan Railway Station,30.351408333,103.853738888,,,,
Q24837225,怀仁东站,Huairen East Railway Station,39.792063888,113.156733333,2014-01-01,,2014-07-01,
Q24837266,霍邱站,Huoqiu railway station,32.056129,116.137544,,,,
Q24837290,资中北站,Zizhongbei Railway Station,29.796814,104.872934,,,,
Q24837295,资阳北站,Ziyang North Railway Station,30.128311,104.680128,2015-01-01,,2015-12-26,
Q24837300,荣昌北站,Rongchangbei Railway Station,29.43612,105.632838,,,,
Q24837328,烟台南站,Yantainan Railway Station,37.4322442,121.3926045,2014-01-01,,2014-12-28,
Q24837382,麻城北站,Macheng North Railway Station,31.18928611,114.97842222,2009-01-01,,2009-04-01,
Q24837404,义乌西站,Yiwuxi Railway Station,29.313539,119.9764612,2006-01-01,,2006-06-16,
Q24837446,延吉西站,Yanjixi Railway Station,42.904,129.417,2015-01-01,,2015-01-01,
Q24837450,闻喜西站,Wenxi West railway station,35.336794,111.173505,2014-01-01,,2014-07-01,
Q24837458,隆昌北站,Longchangbei Railway Station,29.468395,105.287444,,,,
Q24837488,永川东站,Yongchuandong Railway Station,29.374411,105.945901,,,,
Q24837492,大足南站,Dazunan Railway Station,29.42323889,105.74195278,,,,
Q24837524,内江北站,Neijiang North Railway Station,29.60915,105.084866,2015-01-01,,2015-12-26,
Q11599388,竹田車站,Zhutian Station,22.5867,120.54,1919-01-01,,1919-11-16,
Q11607000,绥芬河站,Suifenhe Railway Station,44.40416667,131.12916667,1898-01-01,,1898-01-01,
Q11613682,舞鶴號誌站,Wuhe Signal Station,23.4725,121.356,1957-01-01,2017-01-01,1957-07-01,2017-09-26
Q11619093,菁桐車站,Jingtong Station,25.0236,121.723,1929-01-01,,1929-10-01,
Q11620070,華山車站,Huashan Station,25.0462,121.528,1937-01-01,1986-01-01,1937-12-01,1986-07-21
Q11620482,萬榮車站,Wanrong Station,23.7119,121.419,1914-01-01,,1914-03-08,
Q11620636,落坡岭站,Luopoling Railway Station,39.98790278,115.98638889,1939-01-01,,1939-01-01,
Q11622012,芜湖站,Wuhu Railway Station,31.3476,118.391,1933-01-01,,1933-01-01,
Q11622061,萧山西站,Xiaoshanxi Railway Station,30.17206,120.25241,1931-01-01,,1931-06-01,
Q11625183,苏家屯站,Sujiatun Railway Station,41.6604,123.349447222,1903-01-01,,1903-01-01,
Q11625481,蚌埠站,Bengbu Railway Station,32.945125,117.371988888,1911-01-01,,1911-12-07,
Q11626362,衡阳站,Hengyang Railway Station,26.889653055,112.631388888,1935-01-01,,1935-10-10,
Q11627297,西勢車站,Xishi Station,22.6164,120.526,1919-01-01,,1919-11-16,
Q11629947,西門緊急停靠站,Simen Emergency Halt Station,25.0439,121.509,1989-01-01,,1989-09-02,
Q11630589,觀音號誌站,Guanyin Signal Station,24.3871,121.785,1975-01-01,2003-01-01,1975-07-26,2003-06-13
Q24835743,太谷西站,Taigu West railway station,37.448046,112.502676,,,,
Q24835761,陵城站,Lingcheng Railway Station,37.2932,116.578,,,,
Q24835773,商河北站,Shanghe North Railway Station,37.436202,117.093316,,,,
Q24835819,临邑站,Linyi Railway Station,37.3126,116.839,,,,
Q24835822,阳信站,Yangxin Railway Station,37.568612,117.612431,,,,
Q24835835,东营南站,Dongying South Railway Station,37.356,118.545,2015-01-01,,2015-09-28,
Q24835843,阜新南站,Fuxinnan Railway Station,41.984736944,121.6324225,,,,
Q24835850,滨州站,Binzhou Railway Station,37.453343,118.012126,,,,
Q24835871,五女山站,Wunüshan Railway Station,41.276761,125.321241,,,,
Q24835918,通化站,Tonghua Railway Station,41.751047343,125.974483166,1937-01-01,2025-01-01,1937-01-01,2025-06-30
Q24835935,克拉玛依站,Karamay Railway Station,45.52724,84.89253,,,,
Q24835940,伊宁站,Yining Railway Station,43.966745,81.275449,,,,
Q24835972,唐山南站,Tangshan South Railway Station,39.61232348,118.19614095,1983-01-01,,1983-11-15,
Q24835997,临汾站,Linfen Railway Station,36.087175,111.530994,,,,
Q24836072,倒湖站,Daohu Railway Station,29.686834,117.454228,1984-01-01,,1984-05-31,
Q24836139,息县站,Xixian Railway Station,32.174770383,114.827197917,,,,
Q24836306,临沂站,Linyi Railway Station,35.037055,118.336058,1986-01-01,,1986-01-01,
Q24836373,焉耆站,Yanqi Railway Station,42.07615951,86.54633206,,,,
Q24836433,新塘边站,Xintangbian Railway Station,28.638952,118.478652,,,,
Q24836443,冠豸山南站,Guanzhaishan South Railway Station,25.52687222,116.67448611,2005-01-01,,2005-01-01,
Q24836454,长汀南站,Changting South Railway Station,25.76906,116.352692,,,,
Q24836610,红安西站,Hongan West Railway Station,31.00656111,114.62758889,,,,
Q24836654,鄂尔多斯站,Ordos Railway Station,39.559751,109.837159,2016-01-01,,2016-05-15,
Q24836663,永福南站,Yongfunan Railway Station,25.001292,109.994,,,,
Q24836660,黄陵南站,Huangling South Railway Station,35.58230556,109.38309444,,,,
Q24836667,全州南站,Quanzhounan Railway Station,25.955847,111.036667,,,,
Q24836672,鹿寨北站,Luzhaibei Railway Station,24.643466,109.649871,2014-01-01,,2014-12-26,
Q24836710,邵东站,Shaodong Railway Station,27.277543,111.742239,,,,
Q24836714,双峰北站,Shuangfeng North Railway Station,27.56154722,112.00759722,,,,
Q11653156,长沙站,Changsha railway station,28.1958,113.011,1977-01-01,,1977-07-01,
Q11653599,長興車站,Changshing Station,25.0737,121.283,2005-01-01,2012-01-01,2005-11-28,2012-12-28
Q11655736,關山車站,Guanshan Station,23.0461,121.165,1922-01-01,,1922-04-20,
Q11656601,阜阳站,Fuyang Railway Station,32.91611111,115.86388889,1970-01-01,,1970-01-01,
Q11657986,阿里山車站,Alishan Station,23.51,120.804,1981-01-01,,1981-01-11,
Q11658488,陶赖昭站,Taolaizhao Railway Station,44.824571,125.93348,1904-01-01,,1904-01-01,
Q11658889,隆田車站,Longtian Station,23.192,120.319,1902-01-01,,1902-04-20,
Q11658961,隘口站,Aikou Railway Station,22.01,106.715,,,,http://www.wikidata.org/.well-known/genid/5ef53cebdae2915324630685cf244e49
Q11663846,大连西站,Dalianxi Railway Station,39.0091,121.5359,1931-01-01,,1931-01-01,
Q11667249,香山車站,Xiangshan Station,24.7631,120.914,1902-01-01,,1902-08-10,
Q11667747,香蘭車站,Xianglan Station,22.5792,120.989,1989-01-01,1997-01-01,1989-07-25,1997-02-19
Q11668056,馬蘭車站,Malan Station,22.7653,121.129,1922-01-01,2001-01-01,1922-04-20,2001-08-01
Q11677378,麟洛車站,Linluo Station,22.635,120.514,1941-01-01,,1941-07-01,
Q11678752,黑石頭站,Heishitou Station,39.94786,116.13403,,,,
Q15924508,连云站,Lianyun Railway Station,34.73444444,119.45027778,1935-01-01,,1935-01-01,
Q15924658,杨家岭站,Yangjialing Railway Station,29.11305618,115.79138947,,,,
Q15924727,长台关站,Changtaiguan Railway Station,32.322948484,114.056571846,,,,
Q15924810,金城江站,Jinchengjiang Railway Station,24.7,108.066,,,,
Q15924834,肥东站,Feidong Railway Station,31.863636111,117.480311111,,,,
Q15924846,高各庄站,Gaogezhuang Railway Station,40.2569,116.623654,1955-01-01,,1955-01-01,
Q15925091,豫灵站,Yuling Railway Station,34.50388889,110.39083333,,,,
Q15925200,鞍山站,Anshan railway station,41.110559432,122.980253135,1918-01-01,,1918-01-01,
Q15925255,达家沟站,Dajiagou Railway Station,44.656706506,125.815579791,,,,
Q15925650,山坡站,Shanpo Railway Station,30.10407749,114.34852782,,,,
Q15926000,留守营站,Liushouying Railway Station,39.790917,119.313611,1893-01-01,,1893-01-01,
Q15926024,茶淀站,Chadian Railway Station,39.211588,117.73233,,,,
Q15926095,祝家湾站,Zhujiawan Railway Station,30.9286439,114.1487022,,,,
Q15926313,团结村站,Tuanjiecun Railway Station,29.639658,106.375371,,,,
Q15926326,萍乡站,Pingxiang Railway Station,27.650257,113.835987,,,,
Q15926373,衙前站,Yaqian Railway Station,28.2856,116.453,,,,
Q15926406,焦作站,Jiaozuo Railway Station,35.2231,113.2287,1965-01-01,,1965-01-01,
Q15926408,土地堂站,Tuditang Railway Station,30.20195072,114.32799283,,,,
Q15926439,清河城站,Qinghecheng Railway Station,37.06333333,115.68111111,,,,
Q15926613,马回岭站,Mahuiling Railway Station,29.46194444,115.80722222,,,,
Q15926739,金家湾站,Jinjiawan station,29.44052,106.47151,2014-01-01,,2014-12-30,
Q15927008,举人坝站,Jurenba station,29.79416,106.66354,2016-01-01,,2016-12-28,
Q15927031,美崙車站,Meilun Station,23.9866,121.628,1939-01-01,1982-01-01,1939-09-20,1982-07-01
Q17060778,邵武站,Shaowu Railway Station,27.353473,117.475442,,,,
Q17060826,邹城站,Zoucheng Railway Station,35.401309125,116.952817419,,,,
Q17060927,瑞昌站,Ruichang Railway Station,29.68874167,115.6713083,1989-01-01,,1989-01-01,
Q17060934,蠡县站,Lixian Railway Station,38.46433,115.57471,,,,
Q17060941,达坂城站,Dabancheng Railway Station,43.353937,88.295524,,,,
Q17060974,达拉滨站,Dalabin Railway Station,49.663480491,124.781757425,,,,
Q17061154,迎水桥站,Yingshuiqiao Railway Station,37.50866,105.09981,,,,
Q17061174,迎祥街站,Yingxiangjie Railway Station,29.39234,105.21141,1952-01-01,,1952-01-01,
Q17061199,运城站,Yuncheng Railway Station,35.02694444,110.985,,,,
Q17061218,街基站,Jieji Railway Station,46.301389,123.376233,,,,
Q17061304,街洞站,Jiedong Railway Station,25.96080589,113.06607819,,,,
Q17061322,街边站,Jiebian Railway Station,23.05518,113.07037,,,,
Q17061373,连城站,Liancheng Railway Station,33.31777778,117.30083333,,,,
Q17061393,连山关站,Lianshanguan Railway Station,40.969694,123.7595,1907-01-01,,1907-01-01,
Q17061396,连山站,Lianshan Railway Station,26.815393452,109.713517622,,,,
Q17061402,郜营站,Gaoying Railway Station,32.16456,112.143101,,,,
Q17061434,连江口站,Lianjiangkou Railway Station,24.02316667,113.30833333,,,,
Q17061470,连镇站,Lianzhen Railway Station,37.800361,116.479484,,,,
Q17061475,迤资站,Yizi Railway Station,26.460598,101.866964,,,,
Q17061499,瓜州站,Guazhou Railway Station,40.566852777,95.772586111,,,,
Q17061555,瓦园站,Wayuan Railway Station,26.603054,112.756944,,,,
Q17061556,野三坡站,Yesanpo Railway Station,39.670628,115.44776,,,,
Q17061591,瓦屋山站,Wawushan Railway Station,31.56095556,119.26921667,2013-01-01,,2013-07-01,
Q17061604,衡山站,Hengshan Railway Station,27.222222222,112.881944444,,,,
Q17061697,瓦房店西站,Wafangdian West railway station,39.655669,121.83341,2012-01-01,,2012-12-01,
Q17061706,衡阳北站,Hengyangbei Railway Station,26.92987222,112.69970556,,,,
Q17061723,衡阳西站,Hengyangxi Railway Station,26.886401,112.596139,,,,
Q17061749,瓦拉干站,Walagan Railway Station,52.587910959,124.539347758,,,,
Q10865679,三塔镇站,Santazhen Railway Station,32.76805556,115.70361111,,,,
Q10865809,三家店站,Sanjiadian Railway Station,39.95,116.113611111,1907-01-01,,1907-01-01,
Q10865815,三家村站,Sanjiacun Railway Station,24.92889,102.90139,,,,
Q10865881,三山站,Sanshan Railway Station,32.103609,119.529135,,,,
Q10866041,三把火站,Sanbahuo Railway Station,42.294573,118.672342,,,,
Q10866085,三明东站,Sanmingdong Railway Station,26.287853,117.636517,,,,
Q10866089,三元区站,Sanyuanqu Railway Station,26.243586,117.602273,1958-01-01,,1958-01-01,
Q10866178,三根河站,Sangenhe Railway Station,48.916183213,121.226321829,,,,
Q10866249,三民村站,Sanmincun Railway Station,34.288781,108.859859,,,,
Q10866253,三民車站,Sanmin Station,23.4249,121.346,1917-01-01,,1917-11-01,
Q10866274,三汊埠站,Sanchabu Railway Station,30.9405108,114.0623781,,,,
Q10866284,三江县站,Sanjiangxian Railway Station,25.8384,109.5676,,,,
Q10866318,三江镇站,Sanjiangzhen Railway Station,28.2961,115.999,1965-01-01,,1965-01-01,
Q10866407,三湖車站,Sanhu Station,24.9274,121.105,1937-01-01,1967-01-01,1937-05-01,1967-08-15
Q10866496,三界站,Sanjie Railway Station,32.579068,118.121895,,,,
Q10866541,三眼桥站,Sanyanqiao Railway Station,23.1025,113.18083333,,,,
Q10866756,三葛庄站,Sangezhuang Railway Station,43.58790556,87.79326111,,,,
Q10867054,三铺站,Sanpu Railway Station,34.131462951,117.165992898,,,,
Q10867068,三门峡站,Sanmenxia Railway Station,34.76138889,111.22694444,1927-01-01,,1927-01-01,
Q10867069,三门峡西站,Sanmenxiaxi Railway Station,34.6881,111.0753,1924-01-01,,1924-01-01,
Q10867081,三间房站,Sanjianfang Railway Station,47.095669,123.837557,,,,
Q10867091,三阳川站,Sanyangchuan Railway Station,34.6657003,105.7055803,,,,
Q10867189,上交站,Shangjiao Railway Station,35.7082394,111.9850232,,,,
Q10867213,上兰村站,Shanglancun Railway Station,38.012227,112.443129,,,,
Q10867261,上員車站,Shangyuan Station,24.7782,121.056,1970-01-01,,1970-02-06,
Q8060449,临平南站,Linping South railway station,30.3831,120.292,2010-01-01,,2010-10-26,
Q8060534,滨海站,Binhai railway station,39.00346,117.67872,2015-01-01,,2015-01-01,
Q8061409,云霄站,Yunxiao railway station,23.8941,117.357,,,,
Q8061426,铜仁南站,Tongren South railway station,27.28205833,108.97063889,2015-01-01,,2015-06-18,
Q8061874,玉山南站,Yushan South railway station,28.65027778,118.28777778,2014-01-01,,2014-12-10,
Q8062214,渔溪站,Yuxi Railway Station,25.6058,119.329,,,,
Q8062255,玉珠峰站,Yuzhufeng railway station,35.729651,94.307525,2006-01-01,,2006-07-01,
Q8062252,榆中站,Yuzhong railway station,35.851665,104.168886,2017-01-01,,2017-07-09,
Q8063371,扎加藏布站,Za'gyazangbo Railway Station,32.7034,91.5066,2006-01-01,,2006-07-01,
Q8066329,造橋車站,Zaoqiao Station,24.642,120.868,1903-01-01,,1903-10-07,
Q8066349,枣庄站,Zaozhuang railway station,34.780764,117.305943,2011-01-01,,2011-01-01,
Q8070476,樟木头站,Zhangmutou Railway Station,22.9016,114.068,1911-01-01,,1911-01-01,
Q8070477,漳浦站,Zhangpu railway station,24.09918333,117.55800833,,,,
Q8070487,张掖站,Zhangye railway station,38.9743,100.52,1955-01-01,,1955-01-01,
Q8070491,漳州站,Zhangzhou railway station,24.4569,117.706,,,,
